Random waveform, random seed
Total number of intervals = 100 (104483, 28830, 111453, 92782, 72484, 16876, 112965, 124268, 48117, 152687, 94570, 30673, 111886, 19885, 99234, 13053, 80316, 40997, 30049, 118929, 87028, 140630, 117024, 92201, 106040, 122471, 126913, 46668, 126693, 25292, 154910, 176747, 32758, 154115, 125982, 148312, 75394, 87093, 9004, 105062, 142035, 103733, 19796, 5816, 79493, 37812, 45198, 99916, 96854, 82457, 144570, 171755, 140940, 68628, 133435, 103337, 25987, 111695, 143681, 111499, 170978, 37161, 123628, 134876, 11003, 105043, 160608, 50671, 35634, 21422, 42268, 27721, 20960, 142376, 58342, 153313, 121167, 85966, 144397, 74449, 139172, 97915, 68889, 137371, 105239, 131504, 37797, 145388, 105795, 28891, 91301, 37286, 122798, 9718, 32070, 142668, 60383, 158129, 29688, 11505)
Average QPS expected = 88490
Timestamp start: 1747130325473
Timestamp end: 1747131325809

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      402.3   382.9    68.9   136.2   153.7   247.6   322.3   446.4   566.5   715.7   923.5  1269.8  1686.0  2884.0  7398.1 122865.4   122798
read      192.8    64.3    80.4   128.4   142.6   188.0   205.8   216.1   224.0   232.8   246.0   267.1   314.8   453.7  3173.7   9732.4     9718
read      222.3    85.4    74.4   112.9   125.3   220.5   254.9   272.4   284.9   298.2   316.3   343.0   399.3   519.0  2197.0  32100.3    32070
read      521.3   592.6    74.4   157.9   181.7   269.8   319.6   401.5   779.0  1276.6  1431.0  1610.2  2747.3  4346.1  8025.0 142519.0   142668
read      269.0   254.2    68.9   111.0   123.6   220.6   272.7   304.9   328.1   356.3   395.5   502.1  1353.2  2711.1  7853.4  60390.3    60383
read      516.6   590.0    80.4   156.2   179.6   268.1   317.3   393.5   738.2  1265.6  1427.3  1609.1  2734.4  4481.9  8042.5 158076.1   158129
read      262.9   332.8    74.4   114.7   128.1   213.4   250.1   270.8   286.6   306.5   338.5   480.6  1417.2  5128.5  8119.3  29702.8    29688
read      197.1    55.9    80.4   126.2   142.3   193.9   212.8   223.4   231.0   240.3   252.8   273.0   317.9   421.2  1997.6  11558.8    11505

Total QPS = 88483.1 (88483096 / 1000.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 21855325453 bytes :   20.8 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.83%,17.00%,100.00%
