Random waveform, random seed
Total number of intervals = 90 (94860, 7282, 47811, 89476, 162039, 113730, 32894, 162836, 34215, 133459, 160388, 31349, 94502, 112041, 10514, 113258, 152653, 52550, 115943, 138524, 73092, 81117, 33322, 6102, 161065, 24322, 132189, 178629, 165373, 148118, 123844, 94937, 61160, 96487, 39424, 179895, 91883, 19117, 138920, 78055, 17895, 82842, 150589, 10150, 122711, 128403, 69202, 157173, 64141, 146338, 135108, 50769, 100572, 91667, 67580, 11701, 109698, 170540, 25461, 21366, 145223, 126709, 123838, 176201, 135054, 29310, 131532, 158458, 129392, 57516, 107404, 126127, 137512, 36346, 84801, 167785, 96492, 134045, 32288, 133548, 86618, 84989, 178933, 23192, 28608, 65344, 66856, 97777, 16514, 140949)
Average QPS expected = 95340
Timestamp start: 1747120327726
Timestamp end: 1747121228025

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      246.1   169.9    68.9   118.0   131.7   217.4   264.7   293.8   316.6   345.6   387.8   457.5   598.2  1893.0  6914.4 135119.6   135054
read      221.7    93.7    74.4   111.9   125.3   213.0   252.0   272.7   287.1   302.8   320.9   349.7   406.8   803.4  3042.8  29235.7    29310
read      249.3   239.0    68.9   112.8   125.2   202.2   243.8   269.6   289.7   315.0   351.1   424.6  1430.5  2663.9  7059.7 131394.7   131532
read      253.0   148.7    68.9   124.3   139.9   227.7   273.7   302.1   323.4   350.7   388.3   448.4   585.2  2118.2  3765.1 158258.5   158458
read      218.3   135.9    63.8   111.0   122.2   194.2   235.0   261.1   280.3   303.6   333.9   379.6   498.5  1704.5  3737.7 129592.1   129392
read      237.9   152.7    68.9   105.1   115.4   215.8   274.2   308.5   331.7   356.9   385.7   425.1   507.3  1029.1  6040.1  57474.7    57516
read      223.9   134.0    68.9   108.3   118.6   192.9   240.4   271.2   294.3   321.6   359.4   420.9   630.1  1298.1  3406.9 107572.3   107404
read      222.1   141.4    68.9   111.9   123.6   197.5   239.8   266.3   285.9   309.4   339.8   387.0   509.3  1813.1  4022.1 126100.5   126127
read      225.8   145.7    68.9   113.4   126.1   201.1   242.9   268.5   287.8   311.2   341.8   391.2   538.1  1974.0  3841.0 137525.1   137512
read      227.7   119.9    68.9   109.7   121.8   215.1   260.1   284.5   300.8   318.3   340.7   370.9   433.7  1212.6  3633.9  36360.8    36346
read      242.2   137.9    68.9   106.1   116.3   202.2   274.2   321.4   354.0   387.6   425.1   477.6   578.4   804.4  3179.3  84840.0    84801
read      356.7   273.1    68.9   155.5   180.9   292.7   350.6   398.0   441.9   495.1   556.2   657.6  1512.9  3266.6  7074.2 167732.4   167785
read      241.8   166.0    68.9   111.3   122.6   204.4   259.4   294.5   321.0   355.0   398.9   470.5   663.7  1661.8  5459.4  96600.9    96492
read      274.4   255.6    68.9   121.3   136.5   226.8   274.4   303.5   326.0   355.6   398.1   492.3  1473.6  3328.1  7210.6 134001.4   134045
read      232.0   132.5    74.4   111.2   124.0   217.6   259.1   281.2   296.2   313.9   336.6   371.6   508.0  1732.9  3466.9  32291.4    32288
read      235.3   207.2    68.9   113.6   126.1   202.2   245.8   272.2   292.3   316.3   347.7   400.2   709.1  3083.1  7417.2 133399.6   133548
read      233.9   135.0    68.9   106.1   116.6   203.3   265.1   303.0   329.1   357.5   390.0   435.0   542.2  1172.7  4132.1  86584.6    86618
read      232.5   114.6    68.9   105.5   115.8   204.5   267.5   305.1   330.4   358.0   389.2   432.7   528.8   677.4  2489.5  84820.3    84989
