1747128801.6890903,2025-05-13 09:33:21,100.00,100.00,98.70,100.00
1747128802.9947815,2025-05-13 09:33:22,98.70,100.00,94.90,100.00
1747128804.3020773,2025-05-13 09:33:24,100.00,100.00,98.70,100.00
1747128805.6098864,2025-05-13 09:33:25,100.00,100.00,97.50,100.00
1747128806.9164903,2025-05-13 09:33:26,100.00,100.00,93.80,100.00
1747128808.220951,2025-05-13 09:33:28,100.00,100.00,97.50,98.80
1747128811.1689835,2025-05-13 09:33:31,13.50,100.00,97.50,98.70
1747128812.4925838,2025-05-13 09:33:32,11.00,98.80,100.00,100.00
1747128813.7978404,2025-05-13 09:33:33,11.30,100.00,100.00,100.00
1747128815.102793,2025-05-13 09:33:35,16.00,100.00,100.00,100.00
1747128816.4078069,2025-05-13 09:33:36,15.60,100.00,100.00,100.00
1747128817.712704,2025-05-13 09:33:37,10.40,100.00,100.00,100.00
1747128819.021233,2025-05-13 09:33:39,10.30,100.00,100.00,100.00
1747128820.3269517,2025-05-13 09:33:40,10.30,100.00,100.00,100.00
1747128821.6325727,2025-05-13 09:33:41,13.20,100.00,100.00,100.00
1747128822.9380405,2025-05-13 09:33:42,15.20,100.00,100.00,100.00
1747128824.2436662,2025-05-13 09:33:44,12.10,100.00,100.00,100.00
1747128825.5525694,2025-05-13 09:33:45,14.70,100.00,100.00,100.00
1747128826.8585498,2025-05-13 09:33:46,22.90,96.30,98.80,98.80
1747128828.1675596,2025-05-13 09:33:48,100.00,96.30,66.70,100.00
1747128834.7654717,2025-05-13 09:33:54,100.00,100.00,100.00,100.00
1747128836.073994,2025-05-13 09:33:56,100.00,100.00,100.00,100.00
1747128837.3812559,2025-05-13 09:33:57,100.00,100.00,100.00,100.00
1747128838.6879263,2025-05-13 09:33:58,98.70,100.00,100.00,100.00
1747128839.9934616,2025-05-13 09:33:59,100.00,100.00,98.70,100.00
1747128841.30019,2025-05-13 09:34:01,97.40,100.00,100.00,100.00
1747128842.608004,2025-05-13 09:34:02,100.00,100.00,100.00,100.00
1747128843.9147909,2025-05-13 09:34:03,100.00,100.00,100.00,100.00
1747128845.2223873,2025-05-13 09:34:05,98.70,100.00,100.00,100.00
1747128846.5319786,2025-05-13 09:34:06,98.70,100.00,100.00,100.00
1747128847.8388958,2025-05-13 09:34:07,98.80,100.00,100.00,100.00
1747128849.143897,2025-05-13 09:34:09,100.00,100.00,100.00,100.00
1747128850.4516988,2025-05-13 09:34:10,100.00,100.00,100.00,100.00
1747128851.7569845,2025-05-13 09:34:11,98.70,100.00,100.00,100.00
1747128853.0639336,2025-05-13 09:34:13,100.00,100.00,100.00,100.00
1747128854.371877,2025-05-13 09:34:14,100.00,100.00,100.00,100.00
1747128855.6789064,2025-05-13 09:34:15,100.00,100.00,100.00,100.00
1747128856.9862795,2025-05-13 09:34:16,100.00,100.00,100.00,100.00
1747128858.2934172,2025-05-13 09:34:18,100.00,100.00,100.00,100.00
1747128859.5992668,2025-05-13 09:34:19,100.00,100.00,100.00,100.00
1747128860.9061556,2025-05-13 09:34:20,100.00,100.00,100.00,100.00
